respondent_id,persona,lead_label,q1_role,q2_org_type,q3_fleet_size,q4_experience_years,q5_location,q6_maintenance_strategy,q7_aog_per_month,q8_annual_mro_spend,annual_spend_usd,q9_engines_apu,q9_landing_gear,q9_avionics,q9_hydraulics,q9_airframe_fuselage,q9_cabin_environmental,q9_fuel_systems,q9_electrical,q10_iot_sensors,q10_acars_qar_analysis,q10_ai_ml_analytics,q10_digital_twin,q10_cloud_mro_software,q10_erp_sap,q10_none,q11_digital_maturity,q12_main_barrier,q13_real-time_alerts,q13_rul_prediction,q13_digital_twin,q13_auto_work_orders,q13_parts_inventory_forecasting,q13_fleet_health_ranking,q13_compliance_reporting,q13_api_erp_integration,q14_deployment_pref,q15_budget_per_aircraft,budget_per_aircraft_usd,q16_pricing_model,q17_decision_maker,q18_procurement_cycle,q19_engine_health_kit,q19_structural_health_kit,q19_avionics_module,q19_ai_analytics_dashboard,q19_digital_twin,q19_compliance_reporting,q19_parts_inventory_optimizer,q19_training_&_onboarding,q20_reduce_aog,q20_extend_component_life,q20_lower_mro_cost,q20_improve_dispatch,q20_regulatory_compliance,q20_parts_inventory_control,q20_reduce_oem_dependency,q21_current_tool_satisfaction,q22_switching_likelihood,q23_aircraft_type,q24_survey_source,q26_attitude_early_adopter,q26_attitude_wait_for_peers,q26_attitude_cost_over_safety,q26_attitude_leadership_champ,q26_attitude_switch_for_ai,q27_airbus_skywise,q27_boeing_analytx,q27_ge_aviation_digital,q27_rr_intelligentengine,q27_lufthansa_aviatar,q27_amos_ramco,q27_none,q27_not_aware,q28_vendor_satisfaction,q29_data_comfort,q30_uae_gcc_data_residency,q30_data_repatriation_on_exit,q30_no_ai_training_on_our_data,q30_iso27001_soc2,q30_gcaa_easa_compliance,q30_end-to-end_encryption,q30_on-prem_option,q30_none_-_trust_saas,q31_min_roi,q32_approval_metric
UAE-1225,Enterprise_Full_Service,Not Interested,Director/VP Operations,Commercial airline (full-service),81-200,20+ years,Dubai,Condition-based,3-5,$10M-$50M,31172952,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,6,Legacy integration,1,1,0,1,0,0,0,0,On-premise,$8K-$20K,15445,Per-aircraft/year,Procurement/Finance,6-12 months,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,8,2,Airbus wide (A330/A350/A380),Aviation publication,4,4,1,3,4,1,0,1,1,1,1,0,0,Dissatisfied - hard to integrate,3,1,0,1,0,0,0,0,0,1.5x,Audit pass rate
UAE-1226,Enterprise_Full_Service,Warm,MRO Engineer/Technician,Commercial airline (full-service),31-80,11-20 years,Abu Dhabi,Scheduled/calendar,6-10,$10M-$50M,31806923,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,7,Cybersecurity,1,1,0,0,1,0,0,0,Hybrid,>$20K,22979,Pay-per-insight,C-Suite,1-3 months,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,5,6,Boeing narrow (B737),Email invite,5,3,4,4,3,1,1,0,0,0,0,0,0,Dissatisfied - hard to integrate,7,0,0,0,0,0,0,1,0,2x,AOG reduction %
UAE-1227,Enterprise_Full_Service,Warm,MRO Engineer/Technician,Commercial airline (full-service),200+,2-5 years,Other GCC,Scheduled/calendar,3-5,$10M-$50M,32545823,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,7,High upfront cost,0,0,1,1,0,0,1,0,Full cloud (SaaS),>$20K,29342,Per-aircraft/year,Joint committee,>12 months,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,4,5,Boeing narrow (B737),LinkedIn/social media,4,3,3,4,4,0,1,1,0,0,0,0,0,Satisfied but expensive,3,1,0,1,0,1,1,0,0,Strategic value,Cost saved per aircraft/yr
UAE-1228,Enterprise_Full_Service,Warm,Procurement/Finance,Commercial airline (full-service),1-10,20+ years,Dubai,Predictive (some AI),6-10,$500K-$2M,1491172,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,7,Regulatory concerns,1,1,1,0,0,0,0,0,Full cloud (SaaS),$8K-$20K,13489,Outcome-based,C-Suite,>12 months,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,5,6,Boeing wide (B777/B787),Word of mouth,4,3,3,5,4,0,1,0,1,1,1,0,0,Dissatisfied - hard to integrate,5,1,1,1,1,1,0,1,0,1.5x,AOG reduction %
UAE-1229,Enterprise_Full_Service,Warm,MRO Engineer/Technician,Commercial airline (full-service),81-200,6-10 years,Sharjah/Northern Emirates,Condition-based,1-2,$500K-$2M,1039456,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,9,Legacy integration,1,0,0,1,0,0,0,1,Full cloud (SaaS),$8K-$20K,13400,Per-aircraft/year,C-Suite,>12 months,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,4,4,Boeing wide (B777/B787),Email invite,3,3,2,4,3,1,1,0,0,0,0,0,0,No platform,10,1,1,0,1,0,1,1,0,2x,AOG reduction %
UAE-1230,Enterprise_Full_Service,Warm,Fleet/Maintenance Manager,Commercial airline (full-service),1-10,2-5 years,Sharjah/Northern Emirates,Scheduled/calendar,0,>$50M,68594686,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,7,Cybersecurity,1,0,1,1,0,0,0,0,Hybrid,>$20K,55957,Pay-per-insight,IT/Digital lead,3-6 months,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,6,6,Airbus narrow (A320),LinkedIn/social media,3,3,2,4,5,1,0,0,1,0,0,0,0,No platform,6,1,1,0,1,0,1,1,0,3x in 12 months,Cost saved per aircraft/yr
UAE-1231,Enterprise_Full_Service,Exploring,Fleet/Maintenance Manager,Commercial airline (full-service),81-200,11-20 years,Dubai,Full predictive + digital twin,0,$10M-$50M,32870542,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,6,Regulatory concerns,0,0,0,0,1,1,1,0,On-premise,$3K-$8K,7192,Hardware lease + software,C-Suite,1-3 months,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,8,5,Boeing narrow (B737),Word of mouth,4,2,3,3,3,1,1,1,1,0,0,0,1,Dissatisfied - poor accuracy,1,1,1,0,1,1,0,0,0,3x in 12 months,Unscheduled maintenance reduction
UAE-1232,Enterprise_Full_Service,Exploring,Procurement/Finance,Commercial airline (full-service),200+,11-20 years,Abu Dhabi,Condition-based,0,$10M-$50M,31806433,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,4,Legacy integration,1,1,0,1,0,0,0,0,No preference,>$20K,33600,Pay-per-insight,Procurement/Finance,>12 months,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,7,5,Airbus wide (A330/A350/A380),LinkedIn/social media,2,4,4,4,4,1,1,0,1,1,0,0,0,Dissatisfied - poor support,6,1,0,0,1,1,1,0,0,2x,Unscheduled maintenance reduction
UAE-1233,Enterprise_Full_Service,Not Interested,MRO Engineer/Technician,Commercial airline (full-service),81-200,20+ years,Other GCC,Scheduled/calendar,1-2,$10M-$50M,27638990,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,6,High upfront cost,0,0,1,0,1,1,0,0,Full cloud (SaaS),$8K-$20K,10204,Hardware lease + software,Head of Maintenance/CAMO,>12 months,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,7,1,Boeing narrow (B737),Aviation publication,3,3,3,4,4,1,1,0,0,1,1,0,0,No platform,3,1,1,1,1,1,1,0,0,ROI not primary,Unscheduled maintenance reduction
UAE-1234,Enterprise_Full_Service,Hot,MRO Engineer/Technician,Low-cost carrier,200+,6-10 years,Dubai,Condition-based,3-5,$2M-$10M,5664693,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,6,High upfront cost,1,0,1,1,0,0,0,0,Full cloud (SaaS),>$20K,24678,Hardware lease + software,C-Suite,1-3 months,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,4,7,Boeing narrow (B737),Word of mouth,3,2,3,3,4,0,1,1,0,1,0,0,0,Dissatisfied - poor accuracy,4,1,1,1,1,0,1,0,0,2x,AOG reduction %
UAE-1235,Enterprise_Full_Service,Exploring,MRO Engineer/Technician,Commercial airline (full-service),200+,20+ years,Abu Dhabi,Condition-based,1-2,>$50M,76176100,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,5,Cybersecurity,1,1,1,0,0,0,0,0,Hybrid,$8K-$20K,18213,Hardware lease + software,Joint committee,3-6 months,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,7,2,Boeing narrow (B737),Industry event,2,3,2,2,4,1,0,0,0,0,1,0,0,No platform,7,1,0,0,1,1,1,1,0,Strategic value,AOG reduction %
UAE-1236,Enterprise_Full_Service,Hot,IT/Digital Lead,Commercial airline (full-service),200+,6-10 years,Other GCC,Condition-based,1-2,$10M-$50M,32344395,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,6,High upfront cost,1,0,1,0,0,0,1,0,Full cloud (SaaS),>$20K,30155,Pay-per-insight,Head of Maintenance/CAMO,6-12 months,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,2,8,Boeing narrow (B737),Industry event,3,4,2,5,4,1,1,1,1,1,1,0,0,Satisfied but expensive,5,1,0,0,1,1,1,0,0,3x in 12 months,Component lifespan extension
UAE-1237,Enterprise_Full_Service,Warm,MRO Engineer/Technician,Commercial airline (full-service),81-200,11-20 years,Other GCC,Condition-based,1-2,$2M-$10M,6150302,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,8,High upfront cost,1,1,0,1,0,0,0,0,On-premise,>$20K,34888,Hardware lease + software,Procurement/Finance,3-6 months,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,5,5,Airbus wide (A330/A350/A380),Industry event,3,4,4,4,4,1,0,0,0,1,0,0,0,Satisfied but expensive,7,1,0,1,0,0,1,0,0,5x+,Dispatch reliability %
UAE-1238,Enterprise_Full_Service,Exploring,Fleet/Maintenance Manager,Independent MRO,11-30,6-10 years,Outside GCC,Scheduled/calendar,6-10,$2M-$10M,7042879,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,4,Lack data expertise,0,0,1,1,0,1,0,0,Full cloud (SaaS),$8K-$20K,10585,Fixed monthly SaaS,C-Suite,6-12 months,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,6,3,Airbus wide (A330/A350/A380),LinkedIn/social media,2,2,5,4,4,1,1,1,1,0,0,0,0,No platform,4,1,1,0,0,1,1,0,0,2x,AOG reduction %
UAE-1239,Enterprise_Full_Service,Not Interested,Director/VP Operations,Commercial airline (full-service),31-80,20+ years,Dubai,Condition-based,1-2,>$50M,54257779,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,4,Regulatory concerns,1,1,1,0,0,0,0,0,On-premise,$3K-$8K,6923,Outcome-based,IT/Digital lead,6-12 months,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,8,2,Airbus wide (A330/A350/A380),LinkedIn/social media,4,3,4,3,4,1,0,0,0,0,1,0,0,Satisfied but expensive,6,1,0,1,1,0,1,0,0,2x,Unscheduled maintenance reduction
UAE-1240,Enterprise_Full_Service,Exploring,Director/VP Operations,Commercial airline (full-service),200+,20+ years,Dubai,Predictive (some AI),3-5,>$50M,54873242,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,4,Legacy integration,1,1,0,1,0,0,0,0,No preference,$8K-$20K,9501,Fixed monthly SaaS,Procurement/Finance,3-6 months,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,8,4,Airbus wide (A330/A350/A380),LinkedIn/social media,2,3,2,3,5,1,0,0,0,1,1,0,0,Dissatisfied - poor support,6,1,0,1,1,0,0,0,1,1.5x,AOG reduction %
UAE-1241,Enterprise_Full_Service,Hot,Fleet/Maintenance Manager,Commercial airline (full-service),200+,11-20 years,Abu Dhabi,Predictive (some AI),1-2,$10M-$50M,28679558,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,7,Lack data expertise,1,0,0,0,1,1,0,0,On-premise,$3K-$8K,4001,Per-aircraft/year,C-Suite,<1 month,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,10,Boeing wide (B777/B787),LinkedIn/social media,3,3,1,3,4,1,0,1,0,0,1,0,0,Dissatisfied - poor accuracy,6,0,0,1,1,0,0,0,1,3x in 12 months,AOG reduction %
UAE-1242,Enterprise_Full_Service,Warm,Fleet/Maintenance Manager,Commercial airline (full-service),31-80,11-20 years,Other GCC,Predictive (some AI),3-5,$10M-$50M,37890188,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,9,Cybersecurity,1,1,0,1,0,0,0,0,On-premise,$1K-$3K,1916,Per-aircraft/year,Head of Maintenance/CAMO,3-6 months,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,5,6,Boeing wide (B777/B787),Word of mouth,5,4,3,4,5,1,1,1,0,0,1,0,0,Dissatisfied - poor accuracy,6,1,1,1,1,1,1,0,0,2x,Cost saved per aircraft/yr
UAE-1243,Enterprise_Full_Service,Not Interested,MRO Engineer/Technician,Aircraft leasing,31-80,2-5 years,Dubai,Scheduled/calendar,1-2,$10M-$50M,37013826,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,High upfront cost,1,0,0,1,1,0,0,0,On-premise,$3K-$8K,5956,Fixed monthly SaaS,C-Suite,1-3 months,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,7,4,Airbus wide (A330/A350/A380),Email invite,4,3,4,5,4,1,0,0,1,0,0,0,0,Very satisfied,9,1,0,0,1,1,1,1,0,3x in 12 months,Cost saved per aircraft/yr
UAE-1244,Enterprise_Full_Service,Warm,MRO Engineer/Technician,Low-cost carrier,31-80,6-10 years,Dubai,Predictive (some AI),6-10,$10M-$50M,29858964,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,7,Lack data expertise,1,0,0,1,1,0,0,0,No preference,$8K-$20K,16181,Per-aircraft/year,Head of Maintenance/CAMO,6-12 months,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,4,6,Airbus wide (A330/A350/A380),Aviation publication,4,3,2,4,3,1,1,0,0,1,1,0,0,Very satisfied,7,1,0,0,1,0,1,0,0,Strategic value,Component lifespan extension
UAE-1245,Enterprise_Full_Service,Exploring,IT/Digital Lead,Commercial airline (full-service),31-80,20+ years,Dubai,Condition-based,6-10,<$500K,276107,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,6,Lack data expertise,1,1,0,0,0,1,0,0,Hybrid,$8K-$20K,16286,Pay-per-insight,Head of Maintenance/CAMO,6-12 months,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,8,3,Boeing wide (B777/B787),Aviation publication,4,4,2,5,3,1,1,0,1,0,1,0,0,Dissatisfied - poor support,4,1,0,1,0,1,0,1,0,Strategic value,Cost saved per aircraft/yr
UAE-1246,Enterprise_Full_Service,Warm,MRO Engineer/Technician,Commercial airline (full-service),31-80,<2 years,Dubai,Predictive (some AI),6-10,$500K-$2M,1305537,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,8,Legacy integration,0,0,1,0,1,0,1,0,On-premise,$3K-$8K,6402,Per-aircraft/year,Procurement/Finance,3-6 months,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,3,7,Airbus narrow (A320),Email invite,3,2,2,3,4,1,1,0,1,1,1,0,0,Dissatisfied - poor accuracy,7,1,0,0,1,0,0,1,0,Strategic value,Audit pass rate
UAE-1247,Enterprise_Full_Service,Hot,IT/Digital Lead,Commercial airline (full-service),200+,11-20 years,Abu Dhabi,Condition-based,10+,$500K-$2M,973773,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,8,High upfront cost,1,1,1,0,0,0,0,0,No preference,$3K-$8K,4335,Per-aircraft/year,Head of Maintenance/CAMO,>12 months,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,4,7,Airbus wide (A330/A350/A380),Word of mouth,2,4,2,4,2,1,1,1,1,1,1,0,0,Very satisfied,7,0,1,1,1,1,1,1,0,ROI not primary,AOG reduction %
UAE-1248,Enterprise_Full_Service,Warm,C-Suite,Low-cost carrier,81-200,6-10 years,Other GCC,Scheduled/calendar,3-5,>$50M,84235220,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,7,Legacy integration,1,1,1,0,0,0,0,0,Full cloud (SaaS),$3K-$8K,3987,Hardware lease + software,IT/Digital lead,6-12 months,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,6,5,Airbus wide (A330/A350/A380),Aviation publication,3,5,2,4,4,1,1,1,1,0,1,0,0,Very satisfied,6,1,1,1,1,1,0,1,0,3x in 12 months,Cost saved per aircraft/yr
UAE-1249,Enterprise_Full_Service,Exploring,MRO Engineer/Technician,Commercial airline (full-service),81-200,<2 years,Dubai,Full predictive + digital twin,3-5,$10M-$50M,31269002,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,10,Legacy integration,0,1,0,1,0,0,0,1,Full cloud (SaaS),>$20K,29370,Outcome-based,Joint committee,6-12 months,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,6,6,Boeing wide (B777/B787),Aviation publication,2,4,3,4,4,0,1,1,1,1,1,0,0,No platform,5,1,0,1,0,1,0,0,1,ROI not primary,Cost saved per aircraft/yr
UAE-1250,Enterprise_Full_Service,Not Interested,Director/VP Operations,Commercial airline (full-service),81-200,2-5 years,Outside GCC,Predictive (some AI),0,$500K-$2M,899567,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,5,Cybersecurity,0,1,0,1,1,0,0,0,On-premise,$8K-$20K,11502,Outcome-based,C-Suite,6-12 months,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,6,1,Airbus wide (A330/A350/A380),LinkedIn/social media,3,3,1,4,5,0,0,1,1,1,1,0,0,Dissatisfied - poor support,6,1,0,0,0,0,0,0,0,2x,AOG reduction %
UAE-1251,Enterprise_Full_Service,Warm,IT/Digital Lead,Independent MRO,81-200,<2 years,Outside GCC,Condition-based,3-5,$10M-$50M,29086842,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,9,High upfront cost,0,1,1,1,0,0,0,0,On-premise,$3K-$8K,5083,Outcome-based,Head of Maintenance/CAMO,3-6 months,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,5,6,Boeing narrow (B737),Industry event,3,4,2,4,3,1,1,1,0,0,1,1,0,No platform,8,1,0,0,1,1,0,0,1,2x,Dispatch reliability %
UAE-1252,Enterprise_Full_Service,Hot,C-Suite,Commercial airline (full-service),81-200,<2 years,Other GCC,Predictive (some AI),10+,>$50M,78834726,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,7,Cybersecurity,1,1,1,0,0,0,0,0,Hybrid,>$20K,26751,Per-aircraft/year,C-Suite,3-6 months,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,3,7,Airbus narrow (A320),Word of mouth,3,2,2,4,4,1,1,1,0,0,0,0,0,Dissatisfied - poor accuracy,3,0,1,0,1,0,1,0,1,3x in 12 months,AOG reduction %
UAE-1253,Enterprise_Full_Service,Hot,Director/VP Operations,Commercial airline (full-service),200+,20+ years,Abu Dhabi,Scheduled/calendar,6-10,$10M-$50M,29382547,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,8,Legacy integration,1,1,0,1,0,0,0,0,Hybrid,$8K-$20K,13589,Fixed monthly SaaS,C-Suite,3-6 months,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,2,7,Boeing wide (B777/B787),Email invite,3,3,3,5,3,0,1,0,0,0,1,0,0,Dissatisfied - poor support,5,1,1,1,0,1,1,1,0,3x in 12 months,AOG reduction %
UAE-1254,Enterprise_Full_Service,Exploring,IT/Digital Lead,Low-cost carrier,81-200,20+ years,Abu Dhabi,Reactive,0,>$50M,74418398,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,4,Legacy integration,1,0,1,0,0,0,1,0,On-premise,$3K-$8K,6587,Per-aircraft/year,IT/Digital lead,6-12 months,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,2,3,Airbus narrow (A320),LinkedIn/social media,4,3,2,4,4,0,0,1,0,0,0,0,0,Dissatisfied - poor accuracy,6,1,1,0,0,1,1,0,0,3x in 12 months,Unscheduled maintenance reduction
UAE-1255,Enterprise_Full_Service,Hot,C-Suite,Defence/government,200+,6-10 years,Dubai,Predictive (some AI),1-2,>$50M,65986270,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,8,High upfront cost,1,1,1,0,0,0,0,0,Hybrid,$8K-$20K,12986,Hardware lease + software,Joint committee,>12 months,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,4,10,Boeing narrow (B737),Word of mouth,1,3,2,5,3,0,0,0,1,0,0,0,0,Dissatisfied - poor accuracy,7,1,1,1,1,1,1,0,0,2x,Cost saved per aircraft/yr
UAE-1256,Enterprise_Full_Service,Exploring,Procurement/Finance,Commercial airline (full-service),81-200,6-10 years,Dubai,Predictive (some AI),6-10,$10M-$50M,29841074,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,4,Lack data expertise,1,1,0,1,0,0,0,0,No preference,>$20K,23352,Outcome-based,IT/Digital lead,6-12 months,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,8,5,Airbus narrow (A320),LinkedIn/social media,5,3,3,4,3,0,0,0,0,0,0,0,1,No platform,4,1,1,0,0,1,0,0,0,5x+,Dispatch reliability %
UAE-1257,Enterprise_Full_Service,Exploring,Fleet/Maintenance Manager,Commercial airline (full-service),31-80,20+ years,Other GCC,Predictive (some AI),10+,$10M-$50M,30378045,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,4,Lack data expertise,1,1,1,0,0,0,0,0,No preference,$8K-$20K,15113,Outcome-based,Head of Maintenance/CAMO,3-6 months,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,6,4,Airbus wide (A330/A350/A380),Email invite,4,3,3,5,4,0,0,0,1,1,0,0,0,Satisfied but expensive,7,0,1,1,1,1,1,0,0,3x in 12 months,Dispatch reliability %
UAE-1258,Enterprise_Full_Service,Hot,Fleet/Maintenance Manager,Low-cost carrier,200+,20+ years,Dubai,Predictive (some AI),1-2,$10M-$50M,28619903,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,7,Legacy integration,1,0,0,1,0,1,0,0,Hybrid,$3K-$8K,4194,Per-aircraft/year,IT/Digital lead,6-12 months,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,3,8,Boeing wide (B777/B787),LinkedIn/social media,3,4,2,5,4,1,0,1,0,0,1,0,0,Dissatisfied - poor accuracy,5,1,1,0,1,0,0,0,0,3x in 12 months,Cost saved per aircraft/yr
UAE-1259,Enterprise_Full_Service,Warm,IT/Digital Lead,Commercial airline (full-service),200+,20+ years,Other GCC,Scheduled/calendar,1-2,>$50M,73326792,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,8,Regulatory concerns,0,0,1,0,0,1,1,0,Hybrid,$8K-$20K,17832,Hardware lease + software,Head of Maintenance/CAMO,6-12 months,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,5,6,Airbus wide (A330/A350/A380),Aviation publication,3,4,3,4,5,1,0,1,1,0,1,0,0,Satisfied but expensive,6,0,1,0,0,1,0,0,0,Strategic value,Unscheduled maintenance reduction
UAE-1260,Enterprise_Full_Service,Warm,MRO Engineer/Technician,Commercial airline (full-service),81-200,<2 years,Dubai,Predictive (some AI),0,$10M-$50M,35116764,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,High upfront cost,1,0,0,0,0,1,0,1,On-premise,$8K-$20K,13482,Per-aircraft/year,Procurement/Finance,3-6 months,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,7,5,Airbus narrow (A320),LinkedIn/social media,3,3,2,4,4,0,0,0,0,1,1,0,0,Satisfied but expensive,6,1,0,0,1,1,0,0,0,2x,Unscheduled maintenance reduction
UAE-1261,Enterprise_Full_Service,Hot,Director/VP Operations,Low-cost carrier,31-80,6-10 years,Abu Dhabi,Condition-based,1-2,$500K-$2M,1490066,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,9,Legacy integration,0,1,1,0,1,0,0,0,Hybrid,$8K-$20K,11842,Per-aircraft/year,Head of Maintenance/CAMO,6-12 months,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,3,9,Boeing narrow (B737),Word of mouth,4,4,3,4,4,0,0,0,0,1,1,0,0,Very satisfied,4,1,1,0,1,1,0,1,0,2x,Cost saved per aircraft/yr
UAE-1262,Enterprise_Full_Service,Exploring,Director/VP Operations,Aircraft leasing,81-200,20+ years,Sharjah/Northern Emirates,Full predictive + digital twin,1-2,$10M-$50M,30867594,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,6,Legacy integration,1,0,1,1,0,0,0,0,Hybrid,<$1K,481,Pay-per-insight,Procurement/Finance,>12 months,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,6,4,Airbus wide (A330/A350/A380),Email invite,2,3,3,3,3,0,1,0,0,0,1,0,0,Very satisfied,4,0,1,0,0,1,1,0,0,3x in 12 months,Cost saved per aircraft/yr
UAE-1263,Enterprise_Full_Service,Hot,IT/Digital Lead,Low-cost carrier,200+,6-10 years,Abu Dhabi,Scheduled/calendar,1-2,>$50M,83597110,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,10,Legacy integration,0,1,1,1,0,0,0,0,Full cloud (SaaS),$1K-$3K,2497,Pay-per-insight,Head of Maintenance/CAMO,>12 months,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,9,Airbus narrow (A320),Industry event,3,3,2,4,4,0,0,1,1,0,0,0,0,No platform,5,1,0,0,0,1,1,0,1,3x in 12 months,Audit pass rate
UAE-1264,Enterprise_Full_Service,Exploring,Director/VP Operations,Commercial airline (full-service),200+,6-10 years,Dubai,Condition-based,6-10,$10M-$50M,29635181,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,5,Regulatory concerns,1,1,0,1,0,0,0,0,Full cloud (SaaS),$8K-$20K,15431,Per-aircraft/year,C-Suite,>12 months,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,8,2,Airbus narrow (A320),LinkedIn/social media,3,2,3,4,3,1,0,0,1,1,0,0,0,Dissatisfied - hard to integrate,4,1,0,1,1,1,1,0,0,ROI not primary,AOG reduction %
UAE-1265,Enterprise_Full_Service,Hot,IT/Digital Lead,Low-cost carrier,81-200,6-10 years,Other GCC,Condition-based,0,$2M-$10M,4661439,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,5,High upfront cost,0,0,0,1,0,1,0,1,Full cloud (SaaS),>$20K,27338,Hardware lease + software,Procurement/Finance,>12 months,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,2,7,Airbus narrow (A320),Word of mouth,4,2,4,5,2,0,1,0,1,1,1,0,0,Very satisfied,6,1,1,1,1,1,1,0,0,2x,Component lifespan extension
UAE-1266,Enterprise_Full_Service,Warm,Director/VP Operations,Commercial airline (full-service),200+,20+ years,Dubai,Scheduled/calendar,6-10,$10M-$50M,28201365,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,4,Regulatory concerns,1,0,1,0,1,0,0,0,Hybrid,$3K-$8K,4069,Hardware lease + software,Head of Maintenance/CAMO,6-12 months,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,6,9,Airbus wide (A330/A350/A380),Industry event,4,3,3,5,5,0,0,0,0,0,0,0,1,Dissatisfied - poor accuracy,5,1,1,0,1,0,0,1,0,2x,AOG reduction %
